NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,A_MEAN
113000,Forestry and Logging,3-digit,5,00-0000,All Occupations,total,43100,56000
113000,Forestry and Logging,3-digit,5,11-1021,General and Operations Managers,detailed,550,97590
113000,Forestry and Logging,3-digit,5,11-3051,Industrial Production Managers,detailed,40,104350
113000,Forestry and Logging,3-digit,5,11-9199,"Managers, All Other",detailed,230,139700
113000,Forestry and Logging,3-digit,5,13-1020,Buyers and Purchasing Agents,detailed,160,59610
113000,Forestry and Logging,3-digit,5,13-1081,Logisticians,detailed,40,80830
113000,Forestry and Logging,3-digit,5,13-2011,Accountants and Auditors,detailed,180,88970
113000,Forestry and Logging,3-digit,5,19-1032,Foresters,detailed,620,74430
113000,Forestry and Logging,3-digit,5,19-4071,Forest and Conservation Technicians,detailed,**,60960
113000,Forestry and Logging,3-digit,5,33-9032,Security Guards,detailed,**,38180
113000,Forestry and Logging,3-digit,5,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,**,34350
113000,Forestry and Logging,3-digit,5,37-3013,Tree Trimmers and Pruners,detailed,70,50860
113000,Forestry and Logging,3-digit,5,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,50,63480
113000,Forestry and Logging,3-digit,5,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,40,75530
113000,Forestry and Logging,3-digit,5,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,180,*
113000,Forestry and Logging,3-digit,5,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,960,47140
113000,Forestry and Logging,3-digit,5,43-3051,Payroll and Timekeeping Clerks,detailed,**,39250
113000,Forestry and Logging,3-digit,5,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,**,76090
113000,Forestry and Logging,3-digit,5,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,750,42220
113000,Forestry and Logging,3-digit,5,43-9061,"Office Clerks, General",detailed,1710,39760
113000,Forestry and Logging,3-digit,5,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,2800,72870
113000,Forestry and Logging,3-digit,5,45-2099,"Agricultural Workers, All Other",detailed,90,56040
113000,Forestry and Logging,3-digit,5,45-4021,Fallers,detailed,2620,63460
113000,Forestry and Logging,3-digit,5,45-4022,Logging Equipment Operators,detailed,17290,53650
113000,Forestry and Logging,3-digit,5,45-4023,Log Graders and Scalers,detailed,120,56950
113000,Forestry and Logging,3-digit,5,45-4029,"Logging Workers, All Other",detailed,1780,53840
113000,Forestry and Logging,3-digit,5,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,40,78030
113000,Forestry and Logging,3-digit,5,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,530,54130
113000,Forestry and Logging,3-digit,5,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,50,68570
113000,Forestry and Logging,3-digit,5,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,200,50780
113000,Forestry and Logging,3-digit,5,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,1270,54770
113000,Forestry and Logging,3-digit,5,49-9071,"Maintenance and Repair Workers, General",detailed,90,43850
113000,Forestry and Logging,3-digit,5,49-9096,Riggers,detailed,30,60850
113000,Forestry and Logging,3-digit,5,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,40,42040
113000,Forestry and Logging,3-digit,5,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,50,*
113000,Forestry and Logging,3-digit,5,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,460,48430
113000,Forestry and Logging,3-digit,5,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,110,73780
113000,Forestry and Logging,3-digit,5,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,7620,52750
113000,Forestry and Logging,3-digit,5,53-7041,Hoist and Winch Operators,detailed,60,58170
113000,Forestry and Logging,3-digit,5,53-7051,Industrial Truck and Tractor Operators,detailed,220,50150
113000,Forestry and Logging,3-digit,5,53-7061,Cleaners of Vehicles and Equipment,detailed,50,27500
113000,Forestry and Logging,3-digit,5,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,510,39160
113000,Forestry and Logging,3-digit,5,53-7063,Machine Feeders and Offbearers,detailed,**,41030
115000,Support Activities for Agriculture and Forestry,3-digit,5,00-0000,All Occupations,total,384160,42910
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-1011,Chief Executives,detailed,140,249240
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-1021,General and Operations Managers,detailed,5400,101080
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-2021,Marketing Managers,detailed,50,123320
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-2022,Sales Managers,detailed,300,158060
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-3012,Administrative Services Managers,detailed,160,128490
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-3013,Facilities Managers,detailed,210,111420
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-3021,Computer and Information Systems Managers,detailed,110,167390
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-3031,Financial Managers,detailed,380,171650
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-3051,Industrial Production Managers,detailed,530,104370
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-3061,Purchasing Managers,detailed,60,140680
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-3071,"Transportation, Storage, and Distribution Managers",detailed,250,108110
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-3121,Human Resources Managers,detailed,120,122500
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",detailed,2530,99940
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-9121,Natural Sciences Managers,detailed,50,124610
115000,Support Activities for Agriculture and Forestry,3-digit,5,11-9199,"Managers, All Other",detailed,330,*
115000,Support Activities for Agriculture and Forestry,3-digit,5,13-1020,Buyers and Purchasing Agents,detailed,410,77550
115000,Support Activities for Agriculture and Forestry,3-digit,5,13-1041,Compliance Officers,detailed,90,60700
115000,Support Activities for Agriculture and Forestry,3-digit,5,13-1071,Human Resources Specialists,detailed,500,72800
115000,Support Activities for Agriculture and Forestry,3-digit,5,13-1074,Farm Labor Contractors,detailed,360,54660
115000,Support Activities for Agriculture and Forestry,3-digit,5,13-1081,Logisticians,detailed,190,76930
115000,Support Activities for Agriculture and Forestry,3-digit,5,13-1082,Project Management Specialists,detailed,70,85900
115000,Support Activities for Agriculture and Forestry,3-digit,5,13-1111,Management Analysts,detailed,70,82510
115000,Support Activities for Agriculture and Forestry,3-digit,5,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,40,67700
115000,Support Activities for Agriculture and Forestry,3-digit,5,13-1151,Training and Development Specialists,detailed,180,*
115000,Support Activities for Agriculture and Forestry,3-digit,5,13-1161,Market Research Analysts and Marketing Specialists,detailed,170,78280
115000,Support Activities for Agriculture and Forestry,3-digit,5,13-1199,"Business Operations Specialists, All Other",detailed,550,*
115000,Support Activities for Agriculture and Forestry,3-digit,5,13-2011,Accountants and Auditors,detailed,940,87240
115000,Support Activities for Agriculture and Forestry,3-digit,5,15-1211,Computer Systems Analysts,detailed,40,104490
115000,Support Activities for Agriculture and Forestry,3-digit,5,15-1232,Computer User Support Specialists,detailed,250,72800
115000,Support Activities for Agriculture and Forestry,3-digit,5,15-1244,Network and Computer Systems Administrators,detailed,70,95110
115000,Support Activities for Agriculture and Forestry,3-digit,5,15-1252,Software Developers,detailed,70,*
115000,Support Activities for Agriculture and Forestry,3-digit,5,15-1299,"Computer Occupations, All Other",detailed,40,83710
115000,Support Activities for Agriculture and Forestry,3-digit,5,17-2021,Agricultural Engineers,detailed,**,89850
115000,Support Activities for Agriculture and Forestry,3-digit,5,17-2112,Industrial Engineers,detailed,110,83990
115000,Support Activities for Agriculture and Forestry,3-digit,5,19-1011,Animal Scientists,detailed,290,74980
115000,Support Activities for Agriculture and Forestry,3-digit,5,19-1012,Food Scientists and Technologists,detailed,190,86290
115000,Support Activities for Agriculture and Forestry,3-digit,5,19-1013,Soil and Plant Scientists,detailed,780,69010
115000,Support Activities for Agriculture and Forestry,3-digit,5,19-1029,"Biological Scientists, All Other",detailed,140,53840
115000,Support Activities for Agriculture and Forestry,3-digit,5,19-4012,Agricultural Technicians,detailed,1080,44590
115000,Support Activities for Agriculture and Forestry,3-digit,5,19-4013,Food Science Technicians,detailed,140,49510
115000,Support Activities for Agriculture and Forestry,3-digit,5,19-5011,Occupational Health and Safety Specialists,detailed,340,61340
115000,Support Activities for Agriculture and Forestry,3-digit,5,25-3021,Self-Enrichment Teachers,detailed,390,39870
115000,Support Activities for Agriculture and Forestry,3-digit,5,27-1024,Graphic Designers,detailed,30,54470
115000,Support Activities for Agriculture and Forestry,3-digit,5,29-1131,Veterinarians,detailed,180,125050
115000,Support Activities for Agriculture and Forestry,3-digit,5,29-2056,Veterinary Technologists and Technicians,detailed,220,54960
115000,Support Activities for Agriculture and Forestry,3-digit,5,33-9032,Security Guards,detailed,390,36790
115000,Support Activities for Agriculture and Forestry,3-digit,5,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,80,56650
115000,Support Activities for Agriculture and Forestry,3-digit,5,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,240,66870
115000,Support Activities for Agriculture and Forestry,3-digit,5,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,2610,35890
115000,Support Activities for Agriculture and Forestry,3-digit,5,37-2012,Maids and Housekeeping Cleaners,detailed,100,38560
115000,Support Activities for Agriculture and Forestry,3-digit,5,37-2021,Pest Control Workers,detailed,150,42320
115000,Support Activities for Agriculture and Forestry,3-digit,5,37-3011,Landscaping and Groundskeeping Workers,detailed,1570,39360
115000,Support Activities for Agriculture and Forestry,3-digit,5,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,1270,46060
115000,Support Activities for Agriculture and Forestry,3-digit,5,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,30,*
115000,Support Activities for Agriculture and Forestry,3-digit,5,39-1022,First-Line Supervisors of Personal Service Workers,detailed,200,49310
115000,Support Activities for Agriculture and Forestry,3-digit,5,39-2011,Animal Trainers,detailed,1660,51940
115000,Support Activities for Agriculture and Forestry,3-digit,5,39-2021,Animal Caretakers,detailed,6560,37090
115000,Support Activities for Agriculture and Forestry,3-digit,5,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,50,*
115000,Support Activities for Agriculture and Forestry,3-digit,5,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,70,*
115000,Support Activities for Agriculture and Forestry,3-digit,5,41-2011,Cashiers,detailed,40,30320
115000,Support Activities for Agriculture and Forestry,3-digit,5,41-2031,Retail Salespersons,detailed,440,34300
115000,Support Activities for Agriculture and Forestry,3-digit,5,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,790,77640
115000,Support Activities for Agriculture and Forestry,3-digit,5,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,180,86150
115000,Support Activities for Agriculture and Forestry,3-digit,5,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1390,80950
115000,Support Activities for Agriculture and Forestry,3-digit,5,41-9099,"Sales and Related Workers, All Other",detailed,150,61290
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,1490,71550
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-3021,Billing and Posting Clerks,detailed,80,46970
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,3160,49370
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-3051,Payroll and Timekeeping Clerks,detailed,1480,50610
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-3061,Procurement Clerks,detailed,50,47240
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-4051,Customer Service Representatives,detailed,520,44310
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-4071,File Clerks,detailed,30,37400
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-4151,Order Clerks,detailed,50,46600
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,280,40790
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-4171,Receptionists and Information Clerks,detailed,290,38500
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,140,50030
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-5061,"Production, Planning, and Expediting Clerks",detailed,460,52230
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,2250,42540
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,550,34080
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,360,63420
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,1950,44730
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-9021,Data Entry Keyers,detailed,200,36390
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-9061,"Office Clerks, General",detailed,5430,44020
115000,Support Activities for Agriculture and Forestry,3-digit,5,43-9199,"Office and Administrative Support Workers, All Other",detailed,40,47770
115000,Support Activities for Agriculture and Forestry,3-digit,5,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,12520,59330
115000,Support Activities for Agriculture and Forestry,3-digit,5,45-2011,Agricultural Inspectors,detailed,500,46430
115000,Support Activities for Agriculture and Forestry,3-digit,5,45-2021,Animal Breeders,detailed,810,55530
115000,Support Activities for Agriculture and Forestry,3-digit,5,45-2041,"Graders and Sorters, Agricultural Products",detailed,10710,34730
115000,Support Activities for Agriculture and Forestry,3-digit,5,45-2091,Agricultural Equipment Operators,detailed,16000,40620
115000,Support Activities for Agriculture and Forestry,3-digit,5,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,195330,37750
115000,Support Activities for Agriculture and Forestry,3-digit,5,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,12670,37640
115000,Support Activities for Agriculture and Forestry,3-digit,5,45-2099,"Agricultural Workers, All Other",detailed,910,46240
115000,Support Activities for Agriculture and Forestry,3-digit,5,47-2031,Carpenters,detailed,120,55390
115000,Support Activities for Agriculture and Forestry,3-digit,5,47-2061,Construction Laborers,detailed,30,*
115000,Support Activities for Agriculture and Forestry,3-digit,5,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,80,44030
115000,Support Activities for Agriculture and Forestry,3-digit,5,47-2111,Electricians,detailed,100,63970
115000,Support Activities for Agriculture and Forestry,3-digit,5,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,710,79970
115000,Support Activities for Agriculture and Forestry,3-digit,5,49-3011,Aircraft Mechanics and Service Technicians,detailed,170,49920
115000,Support Activities for Agriculture and Forestry,3-digit,5,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,210,51170
115000,Support Activities for Agriculture and Forestry,3-digit,5,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,3160,48490
115000,Support Activities for Agriculture and Forestry,3-digit,5,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,150,51410
115000,Support Activities for Agriculture and Forestry,3-digit,5,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,110,66580
115000,Support Activities for Agriculture and Forestry,3-digit,5,49-9041,Industrial Machinery Mechanics,detailed,930,56160
115000,Support Activities for Agriculture and Forestry,3-digit,5,49-9043,"Maintenance Workers, Machinery",detailed,200,44290
115000,Support Activities for Agriculture and Forestry,3-digit,5,49-9071,"Maintenance and Repair Workers, General",detailed,3190,45470
115000,Support Activities for Agriculture and Forestry,3-digit,5,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,110,39680
115000,Support Activities for Agriculture and Forestry,3-digit,5,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,50,53510
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,1480,64790
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-2090,Miscellaneous Assemblers and Fabricators,detailed,90,31610
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,730,39390
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-3092,Food Batchmakers,detailed,**,36240
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-3099,"Food Processing Workers, All Other",detailed,460,32760
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,260,46210
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,970,40110
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,150,42660
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,330,42880
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,**,41480
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,50,40420
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,2810,40230
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,5560,40060
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,300,40200
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,60,*
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,320,37500
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-9198,Helpers--Production Workers,detailed,390,36780
115000,Support Activities for Agriculture and Forestry,3-digit,5,51-9199,"Production Workers, All Other",detailed,210,40280
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,1910,59800
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-2012,Commercial Pilots,detailed,1110,85540
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-3031,Driver/Sales Workers,detailed,**,44110
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,5930,49370
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-3033,Light Truck Drivers,detailed,790,39160
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-3053,Shuttle Drivers and Chauffeurs,detailed,200,43210
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-6032,Aircraft Service Attendants,detailed,110,45280
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-7011,Conveyor Operators and Tenders,detailed,160,40830
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-7051,Industrial Truck and Tractor Operators,detailed,8040,39040
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-7061,Cleaners of Vehicles and Equipment,detailed,2040,37970
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,9850,35630
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-7063,Machine Feeders and Offbearers,detailed,210,39110
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-7064,"Packers and Packagers, Hand",detailed,22020,34810
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-7065,Stockers and Order Fillers,detailed,550,37270
115000,Support Activities for Agriculture and Forestry,3-digit,5,53-7199,"Material Moving Workers, All Other",detailed,50,33340
211000,Oil and Gas Extraction,3-digit,5,00-0000,All Occupations,total,113830,114750
211000,Oil and Gas Extraction,3-digit,5,11-1011,Chief Executives,detailed,170,826360
211000,Oil and Gas Extraction,3-digit,5,11-1021,General and Operations Managers,detailed,6740,194910
211000,Oil and Gas Extraction,3-digit,5,11-2021,Marketing Managers,detailed,320,247200
211000,Oil and Gas Extraction,3-digit,5,11-2022,Sales Managers,detailed,250,281240
211000,Oil and Gas Extraction,3-digit,5,11-2032,Public Relations Managers,detailed,80,246510
211000,Oil and Gas Extraction,3-digit,5,11-3012,Administrative Services Managers,detailed,200,214600
211000,Oil and Gas Extraction,3-digit,5,11-3013,Facilities Managers,detailed,230,191340
211000,Oil and Gas Extraction,3-digit,5,11-3021,Computer and Information Systems Managers,detailed,530,196030
211000,Oil and Gas Extraction,3-digit,5,11-3031,Financial Managers,detailed,2040,203410
211000,Oil and Gas Extraction,3-digit,5,11-3051,Industrial Production Managers,detailed,860,182000
211000,Oil and Gas Extraction,3-digit,5,11-3061,Purchasing Managers,detailed,140,198040
211000,Oil and Gas Extraction,3-digit,5,11-3071,"Transportation, Storage, and Distribution Managers",detailed,210,168380
211000,Oil and Gas Extraction,3-digit,5,11-3121,Human Resources Managers,detailed,220,172300
211000,Oil and Gas Extraction,3-digit,5,11-3131,Training and Development Managers,detailed,40,202200
211000,Oil and Gas Extraction,3-digit,5,11-9021,Construction Managers,detailed,1370,211220
211000,Oil and Gas Extraction,3-digit,5,11-9041,Architectural and Engineering Managers,detailed,1100,244050
211000,Oil and Gas Extraction,3-digit,5,11-9121,Natural Sciences Managers,detailed,160,204800
211000,Oil and Gas Extraction,3-digit,5,11-9141,"Property, Real Estate, and Community Association Managers",detailed,1070,177690
211000,Oil and Gas Extraction,3-digit,5,11-9199,"Managers, All Other",detailed,1470,183910
211000,Oil and Gas Extraction,3-digit,5,13-1020,Buyers and Purchasing Agents,detailed,670,122920
211000,Oil and Gas Extraction,3-digit,5,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,**,102800
211000,Oil and Gas Extraction,3-digit,5,13-1041,Compliance Officers,detailed,960,103330
211000,Oil and Gas Extraction,3-digit,5,13-1071,Human Resources Specialists,detailed,490,105650
211000,Oil and Gas Extraction,3-digit,5,13-1081,Logisticians,detailed,430,106940
211000,Oil and Gas Extraction,3-digit,5,13-1082,Project Management Specialists,detailed,810,149600
211000,Oil and Gas Extraction,3-digit,5,13-1111,Management Analysts,detailed,300,142610
211000,Oil and Gas Extraction,3-digit,5,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,50,103440
211000,Oil and Gas Extraction,3-digit,5,13-1151,Training and Development Specialists,detailed,100,101520
211000,Oil and Gas Extraction,3-digit,5,13-1161,Market Research Analysts and Marketing Specialists,detailed,250,111470
211000,Oil and Gas Extraction,3-digit,5,13-1199,"Business Operations Specialists, All Other",detailed,880,115000
211000,Oil and Gas Extraction,3-digit,5,13-2011,Accountants and Auditors,detailed,4640,111730
211000,Oil and Gas Extraction,3-digit,5,13-2051,Financial and Investment Analysts,detailed,690,121020
211000,Oil and Gas Extraction,3-digit,5,13-2052,Personal Financial Advisors,detailed,40,141510
211000,Oil and Gas Extraction,3-digit,5,13-2099,"Financial Specialists, All Other",detailed,190,124400
211000,Oil and Gas Extraction,3-digit,5,15-1211,Computer Systems Analysts,detailed,460,127660
211000,Oil and Gas Extraction,3-digit,5,15-1212,Information Security Analysts,detailed,120,134710
211000,Oil and Gas Extraction,3-digit,5,15-1231,Computer Network Support Specialists,detailed,50,105110
211000,Oil and Gas Extraction,3-digit,5,15-1232,Computer User Support Specialists,detailed,280,92070
211000,Oil and Gas Extraction,3-digit,5,15-1241,Computer Network Architects,detailed,270,136530
211000,Oil and Gas Extraction,3-digit,5,15-1242,Database Administrators,detailed,30,132280
211000,Oil and Gas Extraction,3-digit,5,15-1243,Database Architects,detailed,50,134600
211000,Oil and Gas Extraction,3-digit,5,15-1244,Network and Computer Systems Administrators,detailed,460,123450
211000,Oil and Gas Extraction,3-digit,5,15-1252,Software Developers,detailed,630,145270
211000,Oil and Gas Extraction,3-digit,5,15-1299,"Computer Occupations, All Other",detailed,610,151130
211000,Oil and Gas Extraction,3-digit,5,15-2031,Operations Research Analysts,detailed,310,97570
211000,Oil and Gas Extraction,3-digit,5,15-2041,Statisticians,detailed,**,110900
211000,Oil and Gas Extraction,3-digit,5,15-2051,Data Scientists,detailed,370,128840
211000,Oil and Gas Extraction,3-digit,5,17-1021,Cartographers and Photogrammetrists,detailed,70,135250
211000,Oil and Gas Extraction,3-digit,5,17-1022,Surveyors,detailed,150,109250
211000,Oil and Gas Extraction,3-digit,5,17-2041,Chemical Engineers,detailed,80,163890
211000,Oil and Gas Extraction,3-digit,5,17-2051,Civil Engineers,detailed,490,157940
211000,Oil and Gas Extraction,3-digit,5,17-2071,Electrical Engineers,detailed,250,167360
211000,Oil and Gas Extraction,3-digit,5,17-2072,"Electronics Engineers, Except Computer",detailed,50,125720
211000,Oil and Gas Extraction,3-digit,5,17-2081,Environmental Engineers,detailed,200,146770
211000,Oil and Gas Extraction,3-digit,5,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,360,152260
211000,Oil and Gas Extraction,3-digit,5,17-2112,Industrial Engineers,detailed,1590,169400
211000,Oil and Gas Extraction,3-digit,5,17-2131,Materials Engineers,detailed,70,198080
211000,Oil and Gas Extraction,3-digit,5,17-2141,Mechanical Engineers,detailed,560,186790
211000,Oil and Gas Extraction,3-digit,5,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,150,166120
211000,Oil and Gas Extraction,3-digit,5,17-2171,Petroleum Engineers,detailed,5830,169280
211000,Oil and Gas Extraction,3-digit,5,17-2199,"Engineers, All Other",detailed,550,143280
211000,Oil and Gas Extraction,3-digit,5,17-3022,Civil Engineering Technologists and Technicians,detailed,**,100200
211000,Oil and Gas Extraction,3-digit,5,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,170,93510
211000,Oil and Gas Extraction,3-digit,5,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,190,102950
211000,Oil and Gas Extraction,3-digit,5,17-3025,Environmental Engineering Technologists and Technicians,detailed,60,97950
211000,Oil and Gas Extraction,3-digit,5,17-3026,Industrial Engineering Technologists and Technicians,detailed,200,106340
211000,Oil and Gas Extraction,3-digit,5,17-3027,Mechanical Engineering Technologists and Technicians,detailed,**,94870
211000,Oil and Gas Extraction,3-digit,5,17-3028,Calibration Technologists and Technicians,detailed,250,98890
211000,Oil and Gas Extraction,3-digit,5,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",detailed,420,98850
211000,Oil and Gas Extraction,3-digit,5,17-3031,Surveying and Mapping Technicians,detailed,190,80500
211000,Oil and Gas Extraction,3-digit,5,19-2031,Chemists,detailed,70,179450
211000,Oil and Gas Extraction,3-digit,5,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,190,136230
